type,name,description,quality,domain_specificity,domain,origin_instance_id,parent_content_hash,scope
trade_off_config,reclassify-over-force-fit,When forced to choose between rewriting an instruction to fit a preferred type's test and assigning the type whose test it already passes: the agent should assign the natural type.,100,40,,00000000-0000-7000-8000-000000000001,,task
role_component,no-self-evaluation-in-production,"An agent doing this task will produce candidates without scoring, ranking, or filtering them.",100,15,,00000000-0000-7000-8000-000000000001,,task
role_component,evaluation-requires-separate-pass,"An agent doing this task will hand off evaluation to a separate pass with explicit acceptance criteria, never evaluate in the same pass as production.",100,15,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,volume-over-curation,When forced to choose between emitting a larger set of unfiltered candidates and emitting a smaller curated set: the agent should emit the larger unfiltered set.,100,8,,00000000-0000-7000-8000-000000000001,,task
role_component,test-atomicity-by-removal,"An agent doing this task will test each structured instruction for atomicity by removing each clause — if removing a clause leaves a complete instruction, split.",100,21,,00000000-0000-7000-8000-000000000001,,task
role_component,verify-write-contract-for-joins,"For every JOIN in a read query, verify the specification includes what writes the FK value, its type, and its source.",100,55,software,00000000-0000-7000-8000-000000000001,,task
desired_outcome,join-write-source-specified,"The output must include, for each JOIN, the write operation that populates the foreign key, the column type, and the origin of the value.",100,60,software,00000000-0000-7000-8000-000000000001,,task
desired_outcome,round-trip-integration-test,"The output must include a test that calls the write endpoint, then the read endpoint, and asserts the JOIN returns type-correct data.",100,50,software,00000000-0000-7000-8000-000000000001,,task
trade_off_config,integration-over-isolation-for-cross-endpoint-joins,When forced to choose between unit-test isolation and cross-endpoint integration coverage: write the integration test first.,100,45,software,00000000-0000-7000-8000-000000000001,,task
role_component,specify-per-destination-confirmation,"For each destination that receives the same data, specify confirmation semantics independently. One destination being deferred must not block confirmation for others.",100,30,software,00000000-0000-7000-8000-000000000001,,task
role_component,audit-all-paths-on-same-day-correction,"When a specification correction addresses a confusion on the same day the spec was written, audit all code paths for the same confusion.",100,25,software,00000000-0000-7000-8000-000000000001,,task
trade_off_config,breadth-over-speed-on-systemic-ambiguity,When forced to choose between fixing the reported instance quickly and auditing all paths for the same confusion: audit all paths first.,100,10,,00000000-0000-7000-8000-000000000001,,task
role_component,verify-prerequisite-infrastructure,"Before specifying a feature that reuses prior output, verify the persistence layer that stores that output exists and is implemented.",100,35,software,00000000-0000-7000-8000-000000000001,,task
desired_outcome,prerequisite-dependency-map,"The output must include a dependency map showing, for each reuse feature, the persistence mechanism it assumes and whether that mechanism is implemented.",100,30,software,00000000-0000-7000-8000-000000000001,,task
role_component,detect-inert-selections,"When a selected component has no semantic relationship to the task, mark it as inert and leave the slot empty rather than forcing a passthrough.",100,15,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,relevance-floor-enforcement,"The output must include a relevance score for each selected component, and components below the relevance floor must be excluded, not included as passthroughs.",100,10,,00000000-0000-7000-8000-000000000001,,task
role_component,classify-task-before-selection,Classify the task type before selecting components. Use the classification to weight selection rather than relying on embedding similarity alone.,100,15,,00000000-0000-7000-8000-000000000001,,task
role_component,flag-orphaned-state-transitions,"Flag any function with zero call sites that implements a specified state transition. This is a missing integration, not dead code.",100,55,software,00000000-0000-7000-8000-000000000001,,task
trade_off_config,missing-integration-over-dead-code-classification,"When forced to choose between classifying a zero-call-site function as dead code and classifying it as a missing integration: if it implements a specified state transition, classify as missing integration.",100,50,software,00000000-0000-7000-8000-000000000001,,task
